Image_urls,#PAGE_URL,Domain,Title,Review,Complaint,Emotion,Sentiment,first_url,EmotionLabel,TitleText,ReviewText,ImageName
https://images-na.ssl-images-amazon.com/images/I/81bqxTgHyEL._SY88.jpg,https://www.amazon.in/AWG-Regular-Cotton-T-Shirt-SS20-GPAWG-BL-S/product-reviews/B08HNCPTKL/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,I got the wrong colour!,\n I've ordered for the navy blue but I got the red one. The quality is well... Okay I guess but sellers should really check the item and make sure that's the right one before packing\n,1,anger,0,https://images-na.ssl-images-amazon.com/images/I/81bqxTgHyEL._SY88.jpg,0,i got the wrong colour !,\ n i 've ordered for the navy blue but i got the red one . the quality is well . . . okay i guess but sellers should really check the item and make sure that 's the right one before packing \ n,1407.jpg
https://images-na.ssl-images-amazon.com/images/I/71DsF9BslkL._SY88.jpg,https://www.amazon.in/JBL-Portable-Waterproof-Bluetooth-Speaker/product-reviews/B07B8GKZ9G/ref=cm_cr_getr_d_paging_btm_next_5?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=5,Electronics,Overall a Satisfactory Purchase.,\n Total value for money. Good sound quality. The microphone works well. You can use it for taking phone calls or meetings. Waterproofing the device is another bonus. Connects with both iOS and android devices smoothly. No bluetooth disconnection issue.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71DsF9BslkL._SY88.jpg,3,overall a satisfactory purchase .,\ n total value for money . good sound quality . the microphone works well . you can use it for taking phone calls or meetings . waterproofing the device is another bonus . connects with both ios and android devices smoothly . no bluetooth disconnection issue . \ n,3062.jpg
https://images-na.ssl-images-amazon.com/images/I/71JhFAZLhyL._SY88.jpg,https://www.amazon.in/Sapiens-Humankind-Yuval-Noah-Harari/product-reviews/0099590085/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Books,Filthy Dirty Stained Book received.,\n Filthy Dirty Stained Book received.\n,1,disgust,0,https://images-na.ssl-images-amazon.com/images/I/71JhFAZLhyL._SY88.jpg,1,filthy dirty stained book received .,\ n filthy dirty stained book received . \ n,654.jpg
https://images-na.ssl-images-amazon.com/images/I/71WHUIMEPTL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71hDy0BwDZL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81E+XCX92iL._SY88.jpg,https://www.amazon.in/CLOWNFISH-Polyester-Reversible-Waterproof-Reflector/product-reviews/B088WK8V1F/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Don't waste your money..,"\n Please don't buy these one by seeing the comments..\nThe worst product that I have ever purchased from Amazon..\nIt's become useless within one month.. Please remove the ""made in india"" tag from the add.. It's shame to india\nI purchased this one for 999 rs.. Now i'm using a raincoat worth rs 500 which i purchased from the local market. That's better than this one..\n",1,anger,0,https://images-na.ssl-images-amazon.com/images/I/71WHUIMEPTL._SY88.jpg,0,do n't waste your money . .,"\ n please do n't buy these one by seeing the comments . . \ nthe worst product that i have ever purchased from amazon . . \ nit 's become useless within one month . . please remove the "" made in india "" tag from the add . . it 's shame to india \ ni purchased this one for 999 rs . . now i 'm using a raincoat worth rs 500 which i purchased from the local market . that 's better than this one . . \ n",696.jpg
https://images-na.ssl-images-amazon.com/images/I/718DURQTdWL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/718g6ogkRcL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71MlTx0dZmL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71bTQmZhGyL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71gzvaxqOkL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71tnzVOTN0L._SY88.jpg,https://www.amazon.in/Zebronics-Transformer-Gaming-Multimedia-Keyboard/product-reviews/B07BRKK9JQ/ref=cm_cr_getr_d_paging_btm_next_8?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=8,Electronics,Awesome. But a problem,"\n The product is awesome. It is a badass enough for the transformer. It looks like a siver plated machine in its metal body. The mouse looks like the alien head. The only problem is that there are no light in the keys, so we will not be able to see them. I am writing this review, 3 weeks later after buying it. There are no problem regarding improper functioning of keys. The RGB light are awsome. Loved it go for it.\n",1,sadness,1,https://images-na.ssl-images-amazon.com/images/I/718DURQTdWL._SY88.jpg,4,awesome . but a problem,"\ n the product is awesome . it is a badass enough for the transformer . it looks like a siver plated machine in its metal body . the mouse looks like the alien head . the only problem is that there are no light in the keys , so we will not be able to see them . i am writing this review , 3 weeks later after buying it . there are no problem regarding improper functioning of keys . the rgb light are awsome . loved it go for it . \ n",3032.jpg
https://images-na.ssl-images-amazon.com/images/I/B1Cj9SCNy2S._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/B1miJRkEhKS._SY88.jpg,https://www.amazon.in/Urbano-Fashion-Jogger-Jeans-Stretch/product-reviews/B083QH982V/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Fashion,Cheap product,\n Don't purchase this item you can see the product into the image low class Steching\n,1,anger,0,https://images-na.ssl-images-amazon.com/images/I/B1Cj9SCNy2S._SY88.jpg,0,cheap product,\ n do n't purchase this item you can see the product into the image low class steching \ n,889.jpg
https://images-na.ssl-images-amazon.com/images/I/81tcReLztdL._SY88.jpg,https://www.amazon.in/Van-Heusen-Athleisure-Mens-Joggers/product-reviews/B082Q8C1X4/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,I will not recommend this product.,\n The product that I have received is not worth even 100 rupees. The product is of cheap material and it's like that they have buy it from local shop and delivered to me. The product was supposed to be of van heusan brand but what I have got is from some local shop. I have ordered for joggers instead of that I have received pyjama that to of worst quality.\n,1,anger,0,https://images-na.ssl-images-amazon.com/images/I/81tcReLztdL._SY88.jpg,0,i will not recommend this product .,\ n the product that i have received is not worth even 100 rupees . the product is of cheap material and it 's like that they have buy it from local shop and delivered to me . the product was supposed to be of van heusan brand but what i have got is from some local shop . i have ordered for joggers instead of that i have received pyjama that to of worst quality . \ n,1142.jpg
https://images-na.ssl-images-amazon.com/images/I/71LwUFRzBHL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71cfhybCGhL._SY88.jpg,https://www.amazon.in/New-Apple-iPhone-11-128GB/product-reviews/B08L8BQ4H9/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,Superb phone...Premium in hand feel,\n Pros:\nCamera quality is 09/10.\nDisplay 09/10\nBattery life 10/10\nHeating issue : I face no heating issue\nProduct genuineess : Checked on apple site it is original.\nCons: charging speed very slow. Charger should be provided atleast 18 watt.\nAneroid user face little bit difficulty to use IOS interface.\n,0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/71LwUFRzBHL._SY88.jpg,3,superb phone . . . premium in hand feel,\ n pros :\ ncamera quality is 09/10 . \ ndisplay 09/10 \ nbattery life 10/10 \ nheating issue : i face no heating issue \ nproduct genuineess : checked on apple site it is original . \ ncons : charging speed very slow . charger should be provided atleast 18 watt . \ naneroid user face little bit difficulty to use ios interface . \ n,2109.jpg
https://images-na.ssl-images-amazon.com/images/I/B15VPYNIELS._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/B1DOJQs23BS._SY88.jpg,https://www.amazon.in/AmazonBasics-Non-Stick-Carbon-Steel-Bread/product-reviews/B073P52PPR/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Misc,Premium Heavy QUALITY Non stick,"\n The product is really of very good quality. I searched many shops but all they had was thin aluminium sheet containers. This one is heavy, &amp; the non stick coasting is thick. The size is also perfect.\nHappy to purchase.\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/B15VPYNIELS._SY88.jpg,3,premium heavy quality non stick,"\ n the product is really of very good quality . i searched many shops but all they had was thin aluminium sheet containers . this one is heavy , & the non stick coasting is thick . the size is also perfect . \ nhappy to purchase . \ n",1974.jpg
https://images-na.ssl-images-amazon.com/images/I/716rFSoHeiL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71Hc4qukyAL._SY88.jpg,https://www.amazon.in/Agaro-M19-19-Litre-Toaster-Rotisserie/product-reviews/B07GQXXMZW/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Electronics,Great Product. Worth the price,"\n Well, it's very easy to operate as there are no complications with the settings. The product manual clearly explains how to use it.\n\nIt does the job pretty well and I have started baking and grilling as well.\n\nThe only reason I gave 4 star is because the product arrived with a little tampered on the top.\n\nDon't be scared of buying this after seeing the reviews. It's worth it.\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/716rFSoHeiL._SY88.jpg,3,great product . worth the price,"\ n well , it 's very easy to operate as there are no complications with the settings . the product manual clearly explains how to use it . \ n \ nit does the job pretty well and i have started baking and grilling as well . \ n \ nthe only reason i gave 4 star is because the product arrived with a little tampered on the top . \ n \ ndo n't be scared of buying this after seeing the reviews . it 's worth it . \ n",3313.jpg
https://images-na.ssl-images-amazon.com/images/I/A1Beb8hzANL._SY88.jpg,https://www.amazon.in/School-English-Grammar-Composition-Regular/product-reviews/9352530144/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Books,Worst experience,\n From 240 to direct 289 page . Worst thing selling books at low prices n removing pages from between. Too bad Amazon.\n,1,anger,0,https://images-na.ssl-images-amazon.com/images/I/A1Beb8hzANL._SY88.jpg,0,worst experience,\ n from 240 to direct 289 page . worst thing selling books at low prices n removing pages from between . too bad amazon . \ n,414.jpg
https://images-na.ssl-images-amazon.com/images/I/71VXETlMqiL._SY88.jpg,https://www.amazon.in/Blue-Microphones-Snowball-Condenser-Microphone/product-reviews/B014PYGTUQ/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Electronics,Very good product.,\n Pros:\n\nVery good product..\nRecording clarity is awsm...( if we set gain in pc at low. )\nAnd yeah.. RECORDING BY MOBILE VIA OTG\nPORT IS AVAILABLE...\n\nUSE WAVEPAD. ANDORID APP FOR RECORDING.. AND SET RECORDING LEVEL AT LOW. IN SETTINGS.\n\nAND YOU WILL GET CRYSTAL CLEAR SOUND IN MOBILE TOO...\n\nND FOR VIDEO RECORDING..\n\nUSE. OPEN CAMERA.\n\nSET AUDIO SOURCE .. external mic. If available.. u will get awsm sound quality in recording :)\n\nCons :\n\npackaging is too bad. :(\n,1,sadness,1,https://images-na.ssl-images-amazon.com/images/I/71VXETlMqiL._SY88.jpg,4,very good product .,\ n pros :\ n \ nvery good product . . \ nrecording clarity is awsm . . . ( if we set gain in pc at low . ) \ nand yeah . . recording by mobile via otg \ nport is available . . . \ n \ nuse wavepad . andorid app for recording . . and set recording level at low . in settings . \ n \ nand you will get crystal clear sound in mobile too . . . \ n \ nnd for video recording . . \ n \ nuse . open camera . \ n \ nset audio source . . external mic . if available . . u will get awsm sound quality in recording :) \ n \ ncons :\ n \ npackaging is too bad . :( \ n,3784.jpg
